M_S0,R_S0,M_C0,R_C0,M_I0,R_I0,SensorMassScalingFactor,SensorMassSpacingFactor,SensorReliabScalingFactor,CompMassScalingFactor,CompMassSpacingFactor,CompReliabScalingFactor,DissimilarComponentPenalty,M_SA,M_SB,M_SC,R_SA,R_SB,R_SC,M_CA,M_CB,M_CC,R_CA,R_CB,R_CC,NS,NC,NA,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,Inat_1,Inat_2,Inat_3,m,R,MTTF,Nlinks,Fields,N9
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,48,48,49,,,,2,2,3,42,0.999999819,5533732.163,4,,6.743018174
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,48,48,49,49,,,,2,3,1,42,0.999999919,12277562.22,4,,7.089112161
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,48,49,48,,,,2,3,2,42,0.999999719,3562904.457,4,,6.551804237
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,48,49,49,,,,2,3,3,42,0.999999919,12368612.32,5,,7.092320995
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,48,48,49,49,49,,,,3,1,1,42,0.999999319,1469227.187,4,,6.167089104
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,48,49,49,49,48,,,,3,1,2,42,0.999999919,12292657.66,4,,7.089645805
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,48,49,49,49,49,,,,3,1,3,42,0.999999919,12338117.31,5,,7.091248913
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,48,49,48,49,,,,3,2,1,42,0.999999919,12270032.91,4,,7.088845745
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,49,48,48,,,,3,2,2,42,0.999999619,2627223.819,4,,6.419497156
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,49,48,49,,,,3,2,3,42,0.999999919,12360971.02,5,,7.092052606
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,48,49,49,49,,,,3,3,1,42,0.999999919,12292625.94,5,,7.089644684
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,49,49,48,,,,3,3,2,42,0.999999919,12338103.42,5,,7.091248424
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,230,49,49,49,49,49,49,,,,3,3,3,42,0.999999919,12383900.39,6,,7.092857468
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,48,48,49,49,49,49,,,,1,1,3,47,0.999999859,7105812.551,4,,6.851613777
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,48,49,48,49,48,49,,,,1,2,1,47,0.999999759,4151794.61,3,,6.618235913
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,48,49,49,49,48,49,,,,1,2,3,47,0.999999959,24390451.67,4,,7.387219852
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,48,49,48,49,49,49,,,,1,3,1,47,0.999999759,4154378.705,4,,6.618506136
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,48,49,49,49,49,49,,,,1,3,3,47,0.999999959,24479906.49,5,,7.388809763
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,48,48,48,49,49,,,,2,1,1,47,0.999999659,2934360.661,3,,6.467513566
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,48,49,48,49,49,,,,2,1,3,47,0.999999959,24390452.53,4,,7.387219867
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,48,48,48,49,,,,2,2,1,47,0.999999859,7090707.537,3,,6.850689603
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,49,48,48,49,,,,2,2,3,47,0.999999859,7105812.528,4,,6.851613776
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,48,48,49,49,,,,2,3,1,47,0.999999959,24301560.39,4,,7.385634169
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,49,48,49,49,,,,2,3,3,47,0.999999959,24479905.76,5,,7.38880975
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,48,48,49,49,49,,,,3,1,1,47,0.999999659,2935220.491,4,,6.467640805
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,48,49,49,49,49,,,,3,1,3,47,0.999999959,24449984.74,5,,7.388278601
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,48,49,48,49,,,,3,2,1,47,0.999999959,24272073.95,4,,7.385106896
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,49,49,48,49,,,,3,2,3,47,0.999999959,24449984.27,5,,7.388278593
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,48,49,49,49,,,,3,3,1,47,0.999999959,24360660.18,5,,7.386689063
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,123,330,49,49,49,49,49,49,,,,3,3,3,47,0.999999959,24539876.64,6,,7.389872384
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,48,48,49,49,49,49,,,,1,1,3,36,0.9999985,666721.8939,4,,5.823945042
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,48,49,48,49,48,49,,,,1,2,1,36,0.999998499,666389.1707,3,,5.823728257
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,48,49,49,49,48,49,,,,1,2,3,36,0.999998999,998628.1332,4,,5.999404014
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,48,49,48,49,49,49,,,,1,3,1,36,0.9999985,666721.8939,4,,5.823945042
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,48,49,49,49,49,49,,,,1,3,3,36,0.999998999,999375.5149,5,,5.999728922
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,48,48,48,49,49,,,,2,1,1,36,0.999997501,400139.7091,3,,5.602212195
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,48,49,48,49,49,,,,2,1,3,36,0.999998999,998628.1326,4,,5.999404014
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,48,48,48,49,,,,2,2,1,36,0.999998499,666389.1707,3,,5.823728257
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,49,48,48,49,,,,2,2,3,36,0.9999985,666721.8937,4,,5.823945042
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,48,48,49,49,,,,2,3,1,36,0.999998999,998628.1338,4,,5.999404014
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,49,48,49,49,,,,2,3,3,36,0.999998999,999375.5146,5,,5.999728922
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,48,48,49,49,49,,,,3,1,1,36,0.999997501,400179.6412,4,,5.602255533
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,48,49,49,49,49,,,,3,1,3,36,0.999998999,998876.8871,5,,5.999512182
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,48,49,48,49,,,,3,2,1,36,0.999998998,998130.2502,4,,5.999187435
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,49,49,48,49,,,,3,2,3,36,0.999998999,998876.8871,5,,5.999512182
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,48,49,49,49,,,,3,3,1,36,0.999998999,998876.8858,5,,5.999512181
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,110,49,49,49,49,49,49,,,,3,3,3,36,0.999999,999624.6424,6,,5.999837171
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,48,49,49,49,48,,,,1,1,2,38,0.9999991,1110525.518,3,,6.045528738
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,48,49,49,49,49,,,,1,1,3,38,0.9999991,1110895.066,4,,6.045673233
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,49,48,49,48,49,,,,1,2,1,38,0.9999991,1110525.518,3,,6.045528738
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,49,49,49,48,48,,,,1,2,2,38,0.999999,999975.1254,3,,5.999989414
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,49,49,49,48,49,,,,1,2,3,38,0.999999599,2494237.343,4,,6.396937864
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,49,48,49,49,49,,,,1,3,1,38,0.9999991,1110895.066,4,,6.045673233
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,49,49,49,49,48,,,,1,3,2,38,0.999999599,2494237.342,4,,6.396937864
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,48,49,49,49,49,49,,,,1,3,3,38,0.999999599,2496102.304,5,,6.397262468
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,48,48,48,49,49,,,,2,1,1,38,0.9999981,526350.0907,3,,5.721275115
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,48,49,48,49,48,,,,2,1,2,38,0.999999399,1664102.961,3,,6.221180324
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,48,49,48,49,49,,,,2,1,3,38,0.999999599,2492372.369,4,,6.396613015
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,48,48,48,49,,,,2,2,1,38,0.999999399,1664102.962,3,,6.221180324
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,48,48,49,,,,2,2,3,38,0.9999994,1666180.613,4,,6.221722207
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,48,48,49,49,,,,2,3,1,38,0.999999599,2492372.371,4,,6.396613015
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,48,49,48,,,,2,3,2,38,0.9999994,1666180.613,4,,6.221722207
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,48,49,49,,,,2,3,3,38,0.9999996,2497035.817,5,,6.397424859
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,48,48,49,49,49,,,,3,1,1,38,0.9999981,526377.7276,4,,5.721297917
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,48,49,49,49,48,,,,3,1,2,38,0.999999599,2491131.846,4,,6.396396801
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,48,49,49,49,49,,,,3,1,3,38,0.999999599,2492992.16,5,,6.396721
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,48,49,48,49,,,,3,2,1,38,0.999999599,2491131.846,4,,6.396396801
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,49,48,48,,,,3,2,2,38,0.999999,1000224.7,4,,6.000097792
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,49,48,49,,,,3,2,3,38,0.999999599,2495790.653,5,,6.397208241
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,48,49,49,49,,,,3,3,1,38,0.999999599,2492992.164,5,,6.396721
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,49,49,48,,,,3,3,2,38,0.999999599,2495790.658,5,,6.397208242
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,120,49,49,49,49,49,49,,,,3,3,3,38,0.9999996,2497657.928,6,,6.397533045
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,48,49,49,49,48,,,,1,1,2,43,0.9999993,1427705.331,3,,6.154638733
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,48,49,49,49,49,,,,1,1,3,43,0.9999993,1428010.688,4,,6.15473161
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,49,48,49,48,49,,,,1,2,1,43,0.9999993,1427705.331,3,,6.154638733
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,49,49,49,48,48,,,,1,2,2,43,0.9999995,1998702.342,3,,6.30074823
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,49,49,49,48,49,,,,1,2,3,43,0.999999799,4980715.415,4,,6.697291772
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,49,48,49,49,49,,,,1,3,1,43,0.9999993,1428010.688,4,,6.15473161
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,49,49,49,49,48,,,,1,3,2,43,0.999999799,4980715.415,4,,6.697291772
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,48,49,49,49,49,49,,,,1,3,3,43,0.999999799,4984433.717,5,,6.697615869
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,48,48,48,49,49,,,,2,1,1,43,0.9999983,588191.7176,3,,5.769519274
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,48,49,48,49,48,,,,2,1,2,43,0.999999699,3321989.342,3,,6.5213983
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,48,49,48,49,49,,,,2,1,3,43,0.999999799,4970812.14,4,,6.696427394
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,48,48,48,49,,,,2,2,1,43,0.999999699,3321989.343,3,,6.5213983
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,48,48,49,,,,2,2,3,43,0.9999997,3330280.914,4,,6.522480934
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,48,48,49,49,,,,2,3,1,43,0.999999799,4970812.118,4,,6.696427392
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,48,49,48,,,,2,3,2,43,0.9999997,3330280.905,4,,6.522480932
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,48,49,49,,,,2,3,3,43,0.9999998,4989400.158,5,,6.69804838
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,48,48,49,49,49,,,,3,1,1,43,0.9999983,588208.9736,4,,5.769532015
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,48,49,49,49,48,,,,3,1,2,43,0.999999799,4968344.934,4,,6.696211783
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,48,49,49,49,49,,,,3,1,3,43,0.999999799,4972044.811,5,,6.696535078
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,48,49,48,49,,,,3,2,1,43,0.999999799,4968344.934,4,,6.696211783
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,49,48,48,,,,3,2,2,43,0.9999995,1999699.845,4,,6.300964922
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,49,48,49,,,,3,2,3,43,0.999999799,4986914.469,5,,6.697831963
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,48,49,49,49,,,,3,3,1,43,0.999999799,4972044.803,5,,6.696535077
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,49,49,48,,,,3,3,2,43,0.999999799,4986914.439,5,,6.697831961
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,130,49,49,49,49,49,49,,,,3,3,3,43,0.9999998,4990642.017,6,,6.698156462
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,48,48,49,49,49,49,,,,1,1,3,40,0.99999964,2775504.06,4,,6.443341945
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,48,49,48,49,48,49,,,,1,2,1,40,0.999999639,2773197.032,3,,6.442980805
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,48,49,49,49,48,49,,,,1,2,3,40,0.999999839,6219889.775,4,,6.793782723
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,48,49,48,49,49,49,,,,1,3,1,40,0.99999964,2775504.059,4,,6.443341945
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,48,49,49,49,49,49,,,,1,3,3,40,0.99999984,6231507.129,5,,6.794593131
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,49,48,48,48,49,49,,,,2,1,1,40,0.99999924,1315382.831,3,,6.119052334
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,49,48,49,48,49,49,,,,2,1,3,40,0.999999839,6219889.831,4,,6.793782727
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,49,49,48,48,48,49,,,,2,2,1,40,0.999999639,2773197.032,3,,6.442980805
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,49,49,49,48,48,49,,,,2,2,3,40,0.99999964,2775504.061,4,,6.443341945
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,2,,133,220,49,49,48,48,49,49,,,,2,3,1,40,0.999999839,6219889.801,4,,6.793782725
